Subject,Block,Trial,Horizon,Info,mu_L,mu_R,delta,Choice,RT,Accuracy,Outcome
nvyarhic8nix5bhiico65vht.,80,7,10,1,60,56,4,0,0.1789850000059232,0,63
nvyarhic8nix5bhiico65vht.,80,8,10,1,60,56,4,0,0.18497000000160188,0,56
nvyarhic8nix5bhiico65vht.,80,9,10,1,60,56,4,0,0.17428500001551583,0,54
nvyarhic8nix5bhiico65vht.,80,10,10,1,60,56,4,0,0.16925999999511987,0,61
nyaqibgys6bhobnj2c2xplz3.,1,1,10,-1,60,80,-20,1,1.6070099999997765,0,64
nyaqibgys6bhobnj2c2xplz3.,1,2,10,-1,60,80,-20,0,0.9523750000008149,1,69
nyaqibgys6bhobnj2c2xplz3.,1,3,10,-1,60,80,-20,0,0.47355500000051687,1,92
nyaqibgys6bhobnj2c2xplz3.,1,4,10,-1,60,80,-20,0,0.4885850000010105,1,86
nyaqibgys6bhobnj2c2xplz3.,1,5,10,-1,60,80,-20,0,0.6956100000006845,1,76
nyaqibgys6bhobnj2c2xplz3.,1,6,10,-1,60,80,-20,0,0.40171999999985564,1,76
nyaqibgys6bhobnj2c2xplz3.,1,7,10,-1,60,80,-20,0,0.4216800000013318,1,81
nyaqibgys6bhobnj2c2xplz3.,1,8,10,-1,60,80,-20,0,0.5085099999996601,1,88
nyaqibgys6bhobnj2c2xplz3.,1,9,10,-1,60,80,-20,0,0.49158499999972993,1,84
nyaqibgys6bhobnj2c2xplz3.,1,10,10,-1,60,80,-20,0,0.4662150000003167,1,61
nyaqibgys6bhobnj2c2xplz3.,2,1,10,0,60,52,8,1,1.3141650000016671,1,56
nyaqibgys6bhobnj2c2xplz3.,2,2,10,0,60,52,8,0,0.7121349999997765,0,56
nyaqibgys6bhobnj2c2xplz3.,2,3,10,0,60,52,8,1,0.6408199999986682,1,69
nyaqibgys6bhobnj2c2xplz3.,2,4,10,0,60,52,8,0,0.5778650000010385,0,62
nyaqibgys6bhobnj2c2xplz3.,2,5,10,0,60,52,8,0,0.45822500000032595,0,34
nyaqibgys6bhobnj2c2xplz3.,2,6,10,0,60,52,8,0,0.41951999999943657,0,38
nyaqibgys6bhobnj2c2xplz3.,2,7,10,0,60,52,8,0,0.3397000000005355,0,56
nyaqibgys6bhobnj2c2xplz3.,2,8,10,0,60,52,8,0,0.5217449999999954,0,52
nyaqibgys6bhobnj2c2xplz3.,2,9,10,0,60,52,8,0,0.41241999999876133,0,56
nyaqibgys6bhobnj2c2xplz3.,2,10,10,0,60,52,8,0,0.45073000000044705,0,50
nyaqibgys6bhobnj2c2xplz3.,3,1,5,-1,60,64,-4,0,0.7635700000008802,1,61
nyaqibgys6bhobnj2c2xplz3.,3,2,5,-1,60,64,-4,0,0.5661899999995949,1,73
nyaqibgys6bhobnj2c2xplz3.,3,3,5,-1,60,64,-4,1,0.7881299999990734,0,50
nyaqibgys6bhobnj2c2xplz3.,3,4,5,-1,60,64,-4,0,0.5478050000001676,1,59
nyaqibgys6bhobnj2c2xplz3.,3,5,5,-1,60,64,-4,0,0.948449999999837,1,65
nyaqibgys6bhobnj2c2xplz3.,4,1,5,0,40,48,-8,1,0.838640000000014,0,32
nyaqibgys6bhobnj2c2xplz3.,4,2,5,0,40,48,-8,0,0.8656149999988265,1,37
nyaqibgys6bhobnj2c2xplz3.,4,3,5,0,40,48,-8,1,0.5559100000008476,0,34
nyaqibgys6bhobnj2c2xplz3.,4,4,5,0,40,48,-8,0,0.48423499999986963,1,55
nyaqibgys6bhobnj2c2xplz3.,4,5,5,0,40,48,-8,1,0.47538999999966475,0,52
nyaqibgys6bhobnj2c2xplz3.,5,1,10,0,40,10,30,1,0.6964900000002235,1,34
nyaqibgys6bhobnj2c2xplz3.,5,2,10,0,40,10,30,1,0.4381649999995716,1,52
nyaqibgys6bhobnj2c2xplz3.,5,3,10,0,40,10,30,0,0.5358900000010617,0,7
nyaqibgys6bhobnj2c2xplz3.,5,4,10,0,40,10,30,0,0.5340649999998277,0,19
nyaqibgys6bhobnj2c2xplz3.,5,5,10,0,40,10,30,1,0.5959450000008801,1,41
nyaqibgys6bhobnj2c2xplz3.,5,6,10,0,40,10,30,1,0.46952500000037256,1,40
nyaqibgys6bhobnj2c2xplz3.,5,7,10,0,40,10,30,1,0.4067650000015274,1,21
nyaqibgys6bhobnj2c2xplz3.,5,8,10,0,40,10,30,1,0.35599499999987894,1,38
nyaqibgys6bhobnj2c2xplz3.,5,9,10,0,40,10,30,1,0.4560650000002934,1,40
nyaqibgys6bhobnj2c2xplz3.,5,10,10,0,40,10,30,1,0.349900000001071,1,52
nyaqibgys6bhobnj2c2xplz3.,6,1,10,1,40,10,30,0,1.0692799999996787,0,20
nyaqibgys6bhobnj2c2xplz3.,6,2,10,1,40,10,30,1,0.837379999998957,1,37
nyaqibgys6bhobnj2c2xplz3.,6,3,10,1,40,10,30,1,0.4315999999998603,1,43
nyaqibgys6bhobnj2c2xplz3.,6,4,10,1,40,10,30,1,0.5867600000001257,1,36
nyaqibgys6bhobnj2c2xplz3.,6,5,10,1,40,10,30,1,0.7441999999991386,1,45
nyaqibgys6bhobnj2c2xplz3.,6,6,10,1,40,10,30,1,0.628429999998887,1,37
nyaqibgys6bhobnj2c2xplz3.,6,7,10,1,40,10,30,1,0.48825500000023747,1,47
nyaqibgys6bhobnj2c2xplz3.,6,8,10,1,40,10,30,1,0.4436850000001723,1,42
nyaqibgys6bhobnj2c2xplz3.,6,9,10,1,40,10,30,1,0.351709999998915,1,32
nyaqibgys6bhobnj2c2xplz3.,6,10,10,1,40,10,30,1,0.4722500000006985,1,44
nyaqibgys6bhobnj2c2xplz3.,7,1,10,-1,40,48,-8,1,0.674845000001369,0,37
nyaqibgys6bhobnj2c2xplz3.,7,2,10,-1,40,48,-8,0,0.7008900000001304,1,60
nyaqibgys6bhobnj2c2xplz3.,7,3,10,-1,40,48,-8,0,0.6404449999990175,1,42
nyaqibgys6bhobnj2c2xplz3.,7,4,10,-1,40,48,-8,0,0.5141899999998277,1,54
nyaqibgys6bhobnj2c2xplz3.,7,5,10,-1,40,48,-8,1,0.6870149999995483,0,54
nyaqibgys6bhobnj2c2xplz3.,7,6,10,-1,40,48,-8,1,0.4347099999996135,0,36
nyaqibgys6bhobnj2c2xplz3.,7,7,10,-1,40,48,-8,1,0.45900999999872877,0,51
nyaqibgys6bhobnj2c2xplz3.,7,8,10,-1,40,48,-8,1,0.5218100000001723,0,36
nyaqibgys6bhobnj2c2xplz3.,7,9,10,-1,40,48,-8,1,0.6025549999995856,0,41
nyaqibgys6bhobnj2c2xplz3.,7,10,10,-1,40,48,-8,1,0.470195000001695,0,45
nyaqibgys6bhobnj2c2xplz3.,8,1,10,-1,60,64,-4,0,1.935840000000084,1,69
nyaqibgys6bhobnj2c2xplz3.,8,2,10,-1,60,64,-4,0,0.5123050000002841,1,60
nyaqibgys6bhobnj2c2xplz3.,8,3,10,-1,60,64,-4,1,0.6367350000001024,0,46
nyaqibgys6bhobnj2c2xplz3.,8,4,10,-1,60,64,-4,0,0.6959549999992596,1,49
nyaqibgys6bhobnj2c2xplz3.,8,5,10,-1,60,64,-4,1,1.0855900000005494,0,76
nyaqibgys6bhobnj2c2xplz3.,8,6,10,-1,60,64,-4,1,0.5065799999992596,0,47
nyaqibgys6bhobnj2c2xplz3.,8,7,10,-1,60,64,-4,1,0.5505250000006053,0,60
nyaqibgys6bhobnj2c2xplz3.,8,8,10,-1,60,64,-4,1,0.5772849999994505,0,55
nyaqibgys6bhobnj2c2xplz3.,8,9,10,-1,60,64,-4,1,0.49347499999939465,0,57
nyaqibgys6bhobnj2c2xplz3.,8,10,10,-1,60,64,-4,1,0.5214500000001863,0,61
nyaqibgys6bhobnj2c2xplz3.,9,1,5,-1,60,80,-20,1,1.4159399999990128,0,81
nyaqibgys6bhobnj2c2xplz3.,9,2,5,-1,60,80,-20,0,1.0275399999992223,1,74
nyaqibgys6bhobnj2c2xplz3.,9,3,5,-1,60,80,-20,0,0.5362249999998603,1,78
nyaqibgys6bhobnj2c2xplz3.,9,4,5,-1,60,80,-20,0,0.6297500000001164,1,72
nyaqibgys6bhobnj2c2xplz3.,9,5,5,-1,60,80,-20,0,1.312340000000433,1,81
nyaqibgys6bhobnj2c2xplz3.,10,1,5,0,60,64,-4,1,0.8054099999989849,0,67
nyaqibgys6bhobnj2c2xplz3.,10,2,5,0,60,64,-4,1,0.5102500000011642,0,60
nyaqibgys6bhobnj2c2xplz3.,10,3,5,0,60,64,-4,0,0.6406849999985424,1,64
nyaqibgys6bhobnj2c2xplz3.,10,4,5,0,60,64,-4,0,0.4808800000010524,1,64
nyaqibgys6bhobnj2c2xplz3.,10,5,5,0,60,64,-4,1,0.5747849999989849,0,55
nyaqibgys6bhobnj2c2xplz3.,11,1,10,0,40,70,-30,0,0.9620800000011223,1,67
nyaqibgys6bhobnj2c2xplz3.,11,2,10,0,40,70,-30,0,0.5761199999996461,1,74
nyaqibgys6bhobnj2c2xplz3.,11,3,10,0,40,70,-30,1,0.6735800000005402,0,42
nyaqibgys6bhobnj2c2xplz3.,11,4,10,0,40,70,-30,1,0.5201899999992456,0,33
nyaqibgys6bhobnj2c2xplz3.,11,5,10,0,40,70,-30,1,0.687074999999837,0,52
nyaqibgys6bhobnj2c2xplz3.,11,6,10,0,40,70,-30,1,0.6687249999996275,0,49
nyaqibgys6bhobnj2c2xplz3.,11,7,10,0,40,70,-30,1,0.4900000000016298,0,38
nyaqibgys6bhobnj2c2xplz3.,11,8,10,0,40,70,-30,1,0.44852499999967405,0,33
nyaqibgys6bhobnj2c2xplz3.,11,9,10,0,40,70,-30,1,0.42973499999963677,0,36
nyaqibgys6bhobnj2c2xplz3.,11,10,10,0,40,70,-30,1,0.42150000000034926,0,30
nyaqibgys6bhobnj2c2xplz3.,12,1,5,-1,60,72,-12,0,0.957089999999851,1,68
nyaqibgys6bhobnj2c2xplz3.,12,2,5,-1,60,72,-12,0,0.5433850000008242,1,61
nyaqibgys6bhobnj2c2xplz3.,12,3,5,-1,60,72,-12,0,0.6743349999996135,1,67
nyaqibgys6bhobnj2c2xplz3.,12,4,5,-1,60,72,-12,1,0.5623350000005448,0,61
nyaqibgys6bhobnj2c2xplz3.,12,5,5,-1,60,72,-12,1,0.48849500000139234,0,59
nyaqibgys6bhobnj2c2xplz3.,13,1,5,1,60,90,-30,1,0.7523750000001165,0,71
nyaqibgys6bhobnj2c2xplz3.,13,2,5,1,60,90,-30,1,0.491660000001546,0,66
nyaqibgys6bhobnj2c2xplz3.,13,3,5,1,60,90,-30,0,0.81456499999878,1,88
nyaqibgys6bhobnj2c2xplz3.,13,4,5,1,60,90,-30,1,0.6295050000008195,0,53
nyaqibgys6bhobnj2c2xplz3.,13,5,5,1,60,90,-30,1,0.5849099999995669,0,66
nyaqibgys6bhobnj2c2xplz3.,14,1,10,1,40,60,-20,1,0.8387299999995157,0,39
nyaqibgys6bhobnj2c2xplz3.,14,2,10,1,40,60,-20,1,0.52095999999973,0,45
nyaqibgys6bhobnj2c2xplz3.,14,3,10,1,40,60,-20,0,0.7276149999998743,1,50
nyaqibgys6bhobnj2c2xplz3.,14,4,10,1,40,60,-20,1,0.6855450000002747,0,39
nyaqibgys6bhobnj2c2xplz3.,14,5,10,1,40,60,-20,1,0.6942950000010897,0,49
nyaqibgys6bhobnj2c2xplz3.,14,6,10,1,40,60,-20,1,0.5456799999992363,0,45
nyaqibgys6bhobnj2c2xplz3.,14,7,10,1,40,60,-20,1,0.5131799999999348,0,29
nyaqibgys6bhobnj2c2xplz3.,14,8,10,1,40,60,-20,1,0.6863799999991897,0,51
nyaqibgys6bhobnj2c2xplz3.,14,9,10,1,40,60,-20,1,0.6314550000006566,0,40
nyaqibgys6bhobnj2c2xplz3.,14,10,10,1,40,60,-20,1,0.43134499999904075,0,44
nyaqibgys6bhobnj2c2xplz3.,15,1,5,-1,40,32,8,0,0.83752000000095,0,45
nyaqibgys6bhobnj2c2xplz3.,15,2,5,-1,40,32,8,0,0.5080949999992735,0,36
nyaqibgys6bhobnj2c2xplz3.,15,3,5,-1,40,32,8,1,0.5994049999989802,1,40
nyaqibgys6bhobnj2c2xplz3.,15,4,5,-1,40,32,8,0,0.6641249999993015,0,26
nyaqibgys6bhobnj2c2xplz3.,15,5,5,-1,40,32,8,0,0.46454000000085216,0,14
nyaqibgys6bhobnj2c2xplz3.,16,1,5,0,60,52,8,1,0.7409299999999348,1,55
nyaqibgys6bhobnj2c2xplz3.,16,2,5,0,60,52,8,0,0.5172099999999628,0,31
nyaqibgys6bhobnj2c2xplz3.,16,3,5,0,60,52,8,1,0.5704349999997066,1,62
nyaqibgys6bhobnj2c2xplz3.,16,4,5,0,60,52,8,0,0.5169200000000419,0,55
nyaqibgys6bhobnj2c2xplz3.,16,5,5,0,60,52,8,1,0.6423150000009918,1,86
nyaqibgys6bhobnj2c2xplz3.,17,1,5,1,40,70,-30,0,1.038319999999716,1,77
nyaqibgys6bhobnj2c2xplz3.,17,2,5,1,40,70,-30,1,0.5783950000004843,0,40
nyaqibgys6bhobnj2c2xplz3.,17,3,5,1,40,70,-30,1,0.6020700000007637,0,37
nyaqibgys6bhobnj2c2xplz3.,17,4,5,1,40,70,-30,1,0.4340950000004377,0,39
nyaqibgys6bhobnj2c2xplz3.,17,5,5,1,40,70,-30,0,0.6416600000010804,1,68
nyaqibgys6bhobnj2c2xplz3.,18,1,10,-1,40,32,8,0,0.7044949999999953,0,23
nyaqibgys6bhobnj2c2xplz3.,18,2,10,-1,40,32,8,0,0.5052799999993295,0,40
nyaqibgys6bhobnj2c2xplz3.,18,3,10,-1,40,32,8,1,0.49214500000013506,1,25
nyaqibgys6bhobnj2c2xplz3.,18,4,10,-1,40,32,8,0,0.4882649999998976,0,29
nyaqibgys6bhobnj2c2xplz3.,18,5,10,-1,40,32,8,1,0.543504999999539,1,43
nyaqibgys6bhobnj2c2xplz3.,18,6,10,-1,40,32,8,1,0.5137100000011269,1,39
nyaqibgys6bhobnj2c2xplz3.,18,7,10,-1,40,32,8,1,0.40876000000024215,1,44
nyaqibgys6bhobnj2c2xplz3.,18,8,10,-1,40,32,8,1,0.41461499999964146,1,44
nyaqibgys6bhobnj2c2xplz3.,18,9,10,-1,40,32,8,1,0.5495899999986869,1,33
nyaqibgys6bhobnj2c2xplz3.,18,10,10,-1,40,32,8,1,0.4129350000002887,1,48
nyaqibgys6bhobnj2c2xplz3.,19,1,10,-1,40,52,-12,0,1.027795000000042,1,66
nyaqibgys6bhobnj2c2xplz3.,19,2,10,-1,40,52,-12,1,0.47110500000056343,0,30
nyaqibgys6bhobnj2c2xplz3.,19,3,10,-1,40,52,-12,0,0.8063599999985891,1,45
nyaqibgys6bhobnj2c2xplz3.,19,4,10,-1,40,52,-12,0,0.5694250000015599,1,45
nyaqibgys6bhobnj2c2xplz3.,19,5,10,-1,40,52,-12,1,0.8260599999993574,0,28
nyaqibgys6bhobnj2c2xplz3.,19,6,10,-1,40,52,-12,1,0.4359800000002142,0,30
nyaqibgys6bhobnj2c2xplz3.,19,7,10,-1,40,52,-12,1,0.4686650000003865,0,30
nyaqibgys6bhobnj2c2xplz3.,19,8,10,-1,40,52,-12,1,0.43334999999927826,0,46
nyaqibgys6bhobnj2c2xplz3.,19,9,10,-1,40,52,-12,1,0.3717799999995623,0,49
nyaqibgys6bhobnj2c2xplz3.,19,10,10,-1,40,52,-12,1,0.4632500000006985,0,36
nyaqibgys6bhobnj2c2xplz3.,20,1,5,0,40,60,-20,1,0.784835000000312,0,56
nyaqibgys6bhobnj2c2xplz3.,20,2,5,0,40,60,-20,0,0.7562049999996089,1,61
nyaqibgys6bhobnj2c2xplz3.,20,3,5,0,40,60,-20,1,0.5595750000011176,0,34
nyaqibgys6bhobnj2c2xplz3.,20,4,5,0,40,60,-20,0,0.7497949999996927,1,64
nyaqibgys6bhobnj2c2xplz3.,20,5,5,0,40,60,-20,1,0.5614800000003306,0,37
nyaqibgys6bhobnj2c2xplz3.,21,1,10,1,40,70,-30,0,0.9697749999996741,1,72
nyaqibgys6bhobnj2c2xplz3.,21,2,10,1,40,70,-30,1,0.5964750000003259,0,49
nyaqibgys6bhobnj2c2xplz3.,21,3,10,1,40,70,-30,1,1.0733300000011223,0,43
nyaqibgys6bhobnj2c2xplz3.,21,4,10,1,40,70,-30,1,0.528544999999227,0,45
nyaqibgys6bhobnj2c2xplz3.,21,5,10,1,40,70,-30,1,0.5680050000010524,0,31
nyaqibgys6bhobnj2c2xplz3.,21,6,10,1,40,70,-30,0,0.7812899999989895,1,68
nyaqibgys6bhobnj2c2xplz3.,21,7,10,1,40,70,-30,0,0.873475000000326,1,64
nyaqibgys6bhobnj2c2xplz3.,21,8,10,1,40,70,-30,0,0.9312250000003259,1,67
nyaqibgys6bhobnj2c2xplz3.,21,9,10,1,40,70,-30,0,0.501760000001057,1,81
nyaqibgys6bhobnj2c2xplz3.,21,10,10,1,40,70,-30,0,0.699349999998929,1,54
nyaqibgys6bhobnj2c2xplz3.,22,1,5,0,40,20,20,0,0.9811900000004098,0,19
nyaqibgys6bhobnj2c2xplz3.,22,2,5,0,40,20,20,1,0.5532099999999628,1,39
nyaqibgys6bhobnj2c2xplz3.,22,3,5,0,40,20,20,0,1.0882350000010337,0,19
nyaqibgys6bhobnj2c2xplz3.,22,4,5,0,40,20,20,1,1.0622849999999162,1,33
nyaqibgys6bhobnj2c2xplz3.,22,5,5,0,40,20,20,1,0.5764100000014296,1,32
nyaqibgys6bhobnj2c2xplz3.,23,1,5,0,60,80,-20,0,0.987545000000042,1,77
nyaqibgys6bhobnj2c2xplz3.,23,2,5,0,60,80,-20,1,1.054995000000461,0,67
nyaqibgys6bhobnj2c2xplz3.,23,3,5,0,60,80,-20,0,1.2800549999993527,1,82
nyaqibgys6bhobnj2c2xplz3.,23,4,5,0,60,80,-20,1,1.0623749999994179,0,59
nyaqibgys6bhobnj2c2xplz3.,23,5,5,0,60,80,-20,0,0.7794649999996182,1,92
nyaqibgys6bhobnj2c2xplz3.,24,1,10,1,60,52,8,0,1.2216850000004051,0,52
nyaqibgys6bhobnj2c2xplz3.,24,2,10,1,60,52,8,1,0.8871600000002654,1,59
nyaqibgys6bhobnj2c2xplz3.,24,3,10,1,60,52,8,1,1.5902249999998603,1,59
nyaqibgys6bhobnj2c2xplz3.,24,4,10,1,60,52,8,1,0.9232050000008895,1,55
nyaqibgys6bhobnj2c2xplz3.,24,5,10,1,60,52,8,1,0.731480000000447,1,66
nyaqibgys6bhobnj2c2xplz3.,24,6,10,1,60,52,8,1,0.9924149999987567,1,58
nyaqibgys6bhobnj2c2xplz3.,24,7,10,1,60,52,8,1,1.3542549999983748,1,58
nyaqibgys6bhobnj2c2xplz3.,24,8,10,1,60,52,8,1,0.805105000001262,1,49
nyaqibgys6bhobnj2c2xplz3.,24,9,10,1,60,52,8,1,0.6692899999999209,1,75
nyaqibgys6bhobnj2c2xplz3.,24,10,10,1,60,52,8,1,0.6422450000009267,1,62
nyaqibgys6bhobnj2c2xplz3.,25,1,10,0,40,48,-8,1,0.8963449999992736,0,21
nyaqibgys6bhobnj2c2xplz3.,25,2,10,0,40,48,-8,0,0.7420750000000699,1,43
nyaqibgys6bhobnj2c2xplz3.,25,3,10,0,40,48,-8,1,0.7505099999997765,0,46
nyaqibgys6bhobnj2c2xplz3.,25,4,10,0,40,48,-8,0,0.6188750000001164,1,63
nyaqibgys6bhobnj2c2xplz3.,25,5,10,0,40,48,-8,0,0.8850199999997859,1,42
nyaqibgys6bhobnj2c2xplz3.,25,6,10,0,40,48,-8,0,0.8050100000001258,1,45
nyaqibgys6bhobnj2c2xplz3.,25,7,10,0,40,48,-8,0,1.0038399999993854,1,43
nyaqibgys6bhobnj2c2xplz3.,25,8,10,0,40,48,-8,1,1.1374100000011969,0,32
nyaqibgys6bhobnj2c2xplz3.,25,9,10,0,40,48,-8,0,1.0021350000005913,1,50
nyaqibgys6bhobnj2c2xplz3.,25,10,10,0,40,48,-8,0,0.7458499999992783,1,47
nyaqibgys6bhobnj2c2xplz3.,26,1,5,0,60,56,4,1,0.985650000000489,1,52
nyaqibgys6bhobnj2c2xplz3.,26,2,5,0,60,56,4,0,0.5979250000000466,0,51
nyaqibgys6bhobnj2c2xplz3.,26,3,5,0,60,56,4,0,1.4945500000012109,0,54
nyaqibgys6bhobnj2c2xplz3.,26,4,5,0,60,56,4,1,1.449670000000042,1,61
nyaqibgys6bhobnj2c2xplz3.,26,5,5,0,60,56,4,1,0.9839350000001723,1,68
nyaqibgys6bhobnj2c2xplz3.,27,1,10,0,60,48,12,1,1.3464600000006612,1,64
nyaqibgys6bhobnj2c2xplz3.,27,2,10,0,60,48,12,0,1.1012800000007263,0,50
nyaqibgys6bhobnj2c2xplz3.,27,3,10,0,60,48,12,0,1.6001949999991338,0,43
nyaqibgys6bhobnj2c2xplz3.,27,4,10,0,60,48,12,1,0.8827650000003633,1,53
nyaqibgys6bhobnj2c2xplz3.,27,5,10,0,60,48,12,1,1.3263450000012527,1,53
nyaqibgys6bhobnj2c2xplz3.,27,6,10,0,60,48,12,1,0.7513850000014063,1,59
nyaqibgys6bhobnj2c2xplz3.,27,7,10,0,60,48,12,1,0.5703599999997532,1,50
nyaqibgys6bhobnj2c2xplz3.,27,8,10,0,60,48,12,1,0.6689349999997066,1,64
nyaqibgys6bhobnj2c2xplz3.,27,9,10,0,60,48,12,1,0.7335100000000093,1,68
nyaqibgys6bhobnj2c2xplz3.,27,10,10,0,60,48,12,1,0.45298999999975786,1,63
nyaqibgys6bhobnj2c2xplz3.,28,1,5,0,60,48,12,1,1.169234999999404,1,61
nyaqibgys6bhobnj2c2xplz3.,28,2,5,0,60,48,12,0,0.808895000000135,0,55
nyaqibgys6bhobnj2c2xplz3.,28,3,5,0,60,48,12,0,1.1770899999991524,0,43
nyaqibgys6bhobnj2c2xplz3.,28,4,5,0,60,48,12,1,0.7053700000015087,1,55
nyaqibgys6bhobnj2c2xplz3.,28,5,5,0,60,48,12,1,1.0545400000009686,1,66
nyaqibgys6bhobnj2c2xplz3.,29,1,5,-1,40,44,-4,0,0.9898749999993015,1,32
nyaqibgys6bhobnj2c2xplz3.,29,2,5,-1,40,44,-4,0,1.229074999999255,1,60
nyaqibgys6bhobnj2c2xplz3.,29,3,5,-1,40,44,-4,1,1.6750099999989616,0,43
nyaqibgys6bhobnj2c2xplz3.,29,4,5,-1,40,44,-4,0,0.8772399999997579,1,38
nyaqibgys6bhobnj2c2xplz3.,29,5,5,-1,40,44,-4,0,0.6166099999990547,1,41
nyaqibgys6bhobnj2c2xplz3.,30,1,5,1,60,40,20,1,1.1009900000008057,1,67
nyaqibgys6bhobnj2c2xplz3.,30,2,5,1,60,40,20,1,0.9606050000002142,1,64
nyaqibgys6bhobnj2c2xplz3.,30,3,5,1,60,40,20,0,0.759519999999553,0,48
nyaqibgys6bhobnj2c2xplz3.,30,4,5,1,60,40,20,1,0.9190200000011828,1,71
nyaqibgys6bhobnj2c2xplz3.,30,5,5,1,60,40,20,1,0.8991500000011875,1,68
nyaqibgys6bhobnj2c2xplz3.,31,1,5,0,40,36,4,0,0.7996449999990873,0,42
nyaqibgys6bhobnj2c2xplz3.,31,2,5,0,40,36,4,0,1.565705000000773,0,25
nyaqibgys6bhobnj2c2xplz3.,31,3,5,0,40,36,4,1,1.6523400000005495,1,43
nyaqibgys6bhobnj2c2xplz3.,31,4,5,0,40,36,4,1,0.9164700000000885,1,39
nyaqibgys6bhobnj2c2xplz3.,31,5,5,0,40,36,4,1,1.1979599999994972,1,33
nyaqibgys6bhobnj2c2xplz3.,32,1,5,1,40,60,-20,1,0.7984799999993993,0,39
nyaqibgys6bhobnj2c2xplz3.,32,2,5,1,40,60,-20,1,0.6200800000006566,0,33
nyaqibgys6bhobnj2c2xplz3.,32,3,5,1,40,60,-20,0,1.5536749999992316,1,65
nyaqibgys6bhobnj2c2xplz3.,32,4,5,1,40,60,-20,1,1.789114999999525,0,46
nyaqibgys6bhobnj2c2xplz3.,32,5,5,1,40,60,-20,0,1.5041149999997578,1,74
nyaqibgys6bhobnj2c2xplz3.,33,1,5,1,40,20,20,1,1.0646099999994039,1,49
nyaqibgys6bhobnj2c2xplz3.,33,2,5,1,40,20,20,1,1.3676799999993527,1,44
nyaqibgys6bhobnj2c2xplz3.,33,3,5,1,40,20,20,1,0.5969199999999255,1,42
nyaqibgys6bhobnj2c2xplz3.,33,4,5,1,40,20,20,0,1.248540000000503,0,16
nyaqibgys6bhobnj2c2xplz3.,33,5,5,1,40,20,20,1,1.3950949999998556,1,49
nyaqibgys6bhobnj2c2xplz3.,34,1,5,1,40,28,12,1,0.8834150000002701,1,39
nyaqibgys6bhobnj2c2xplz3.,34,2,5,1,40,28,12,0,0.5578150000001769,0,30
nyaqibgys6bhobnj2c2xplz3.,34,3,5,1,40,28,12,1,1.7508249999991385,1,42
nyaqibgys6bhobnj2c2xplz3.,34,4,5,1,40,28,12,1,2.6154349999997066,1,51
nyaqibgys6bhobnj2c2xplz3.,34,5,5,1,40,28,12,1,0.6732900000006193,1,48
nyaqibgys6bhobnj2c2xplz3.,35,1,10,0,60,56,4,1,1.0310950000003214,1,61
nyaqibgys6bhobnj2c2xplz3.,35,2,10,0,60,56,4,0,0.6187850000006146,0,37
nyaqibgys6bhobnj2c2xplz3.,35,3,10,0,60,56,4,0,1.0671099999998697,0,45
nyaqibgys6bhobnj2c2xplz3.,35,4,10,0,60,56,4,1,0.633120000000461,1,70
nyaqibgys6bhobnj2c2xplz3.,35,5,10,0,60,56,4,1,0.6203199999999488,1,44
nyaqibgys6bhobnj2c2xplz3.,35,6,10,0,60,56,4,1,0.7579249999998138,1,51
nyaqibgys6bhobnj2c2xplz3.,35,7,10,0,60,56,4,1,0.5742749999989756,1,57
nyaqibgys6bhobnj2c2xplz3.,35,8,10,0,60,56,4,1,0.6628799999998882,1,55
nyaqibgys6bhobnj2c2xplz3.,35,9,10,0,60,56,4,1,0.5481650000002701,1,64
nyaqibgys6bhobnj2c2xplz3.,35,10,10,0,60,56,4,1,0.645725000000326,1,64
nyaqibgys6bhobnj2c2xplz3.,36,1,10,0,60,68,-8,0,0.7819249999993481,1,60
nyaqibgys6bhobnj2c2xplz3.,36,2,10,0,60,68,-8,1,0.6808149999997113,0,61
nyaqibgys6bhobnj2c2xplz3.,36,3,10,0,60,68,-8,1,1.7420699999984355,0,54
nyaqibgys6bhobnj2c2xplz3.,36,4,10,0,60,68,-8,0,0.8136999999987893,1,51
nyaqibgys6bhobnj2c2xplz3.,36,5,10,0,60,68,-8,1,1.7438700000002283,0,57
nyaqibgys6bhobnj2c2xplz3.,36,6,10,0,60,68,-8,1,0.5216450000007171,0,53
nyaqibgys6bhobnj2c2xplz3.,36,7,10,0,60,68,-8,1,0.4013599999997532,0,66
nyaqibgys6bhobnj2c2xplz3.,36,8,10,0,60,68,-8,1,0.41003499999898485,0,42
nyaqibgys6bhobnj2c2xplz3.,36,9,10,0,60,68,-8,1,0.329714999999851,0,62
nyaqibgys6bhobnj2c2xplz3.,36,10,10,0,60,68,-8,1,0.32474999999976717,0,60
nyaqibgys6bhobnj2c2xplz3.,37,1,5,-1,60,56,4,0,0.8335100000003586,0,46
nyaqibgys6bhobnj2c2xplz3.,37,2,5,-1,60,56,4,1,0.6999050000013085,1,65
nyaqibgys6bhobnj2c2xplz3.,37,3,5,-1,60,56,4,0,1.1415649999999442,0,62
nyaqibgys6bhobnj2c2xplz3.,37,4,5,-1,60,56,4,0,0.96171999999939,0,57
nyaqibgys6bhobnj2c2xplz3.,37,5,5,-1,60,56,4,1,0.5377099999986822,1,57
nyaqibgys6bhobnj2c2xplz3.,38,1,5,0,40,32,8,0,1.2402899999996881,0,30
